id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,actors,characters,director
tm1095880,"['v', 'wild', 'cold']",MOVIE,"['follows', 'bear', 'grylls', 'plane', 'crash', 'ice', 'ravaged', 'mountain', 'find', 'amnesia', 'try', 'save', 'pilot', 'harsh', 'winter', 'element']",NEW,2.5,25,['action'],['US'],,tt15250050,5.4,309.0,3.864,6.1,"['bear grylls', 'jason derek prempeh']","['nan', 'nan']",['ben simms']
tm1055586,"['lethal', 'love']",MOVIE,"['handsome', 'man', 'manipulates', 'mother', 'daughter', 'falling', 'love', 'must', 'expose', 'scheme', 'becomes', 'next', 'victim']",NEW,3.0,87,['thriller'],[],,tt14403532,4.4,233.0,3.0324999999999998,5.1,,,
tm1118234,"['lord', 'scam']",MOVIE,"['documentary', 'trace', 'rise', 'crash', 'scammer', 'conned', 'eu', 'carbon', 'quota', 'system', 'pocketed', 'million', 'turning', 'one', 'another']",NEW,4.0,105,"['documentation', 'crime']",['FR'],,tt15711402,6.3,641.0,9.583,6.7,"['marco mouly', 'arnaud mimran']","['marco mouly', 'arnaud mimran']",['guillaume nicloux']
tm1036542,"['shadow', 'bone', 'afterparty']",MOVIE,"['star', 'netflixs', 'shadow', 'bone', 'discus', 'show', 'epic', 'combat', 'scene', 'answer', 'fan', 'question', 'play', 'army', 'v', 'crow', 'trivia', 'game']",NEW,4.0,32,[],"['HU', 'CA']",,,7.9,769.0,1.667,7.8,"['david spade', 'london hughes', 'fortune feimster', 'ben barnes', 'jessie mei li', 'archie renaux', 'amita suman', 'freddy carter', 'kit young']","['self  host', 'self  host', 'self  host', 'self', 'self', 'self', 'self', 'self', 'self']",
tm1119015,"['love', 'like', 'falling', 'petal']",MOVIE,"['haruto', 'asakura', 'fall', 'love', 'hairdresser', 'misaki', 'ariake', 'asks', 'watching', 'work', 'hard', 'achieve', 'want', 'almost', 'gave', 'dream', 'become', 'photographer', 'begin', 'pursue', 'diagnosed', 'disease', 'age', '10x', 'faster', 'normal']",NEW,3.0,128,"['drama', 'romance']",['JP'],,tt14227972,6.3,424.0,132.561,8.0,"['kento nakajima', 'honoka matsumoto', 'kento nagayama', 'yuki sakurai', 'shuntaro yanagi', 'yumi wakatsuki', 'jun kaname', 'hidekazu mashima', 'mitsuhiro oikawa']","['asakura haruto', 'ariake misaki', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",['yoshihiro fukagawa']
tm998678,['aelay'],MOVIE,"['embittered', 'son', 'return', 'native', 'village', 'perform', 'final', 'rite', 'dead', 'father']",NEW,3.0,153,['comedy'],['IN'],,,6.25,200.5,1.617,6.3,"['samuthirakani', 'k manikandan', 'madhumathi', 'deepa shankar']","['nan', 'nan', 'nan', 'nan']",['halitha shameem']
tm1106900,"['world', 'without']",MOVIE,"['founded', 'power', 'couple', 'ali', 'sofia', 'khan', 'light', 'training', 'center', 'claim', 'selfbetterment', 'organization', 'focused', 'helping', 'youth', 'take', 'charge', 'life', 'brighter', 'future', 'three', 'best', 'friend', 'join', 'soon', 'realize', 'dark', 'shadow', 'lurk', 'behind', 'must', 'find', 'way', 'escape']",NEW,2.5,106,"['thriller', 'drama', 'scifi']",['ID'],,tt15484488,3.8,357.0,8.186,4.5,"['amanda rawles', 'maizura', 'asmara abigail', 'chicco jerikho', 'ayushita nugraha', 'jerome kurnia', 'dira sugandi', 'joko anwar', 'richard kyle', 'shalom razade', 'dimas danang', 'tatyana akman', 'galabby thira', 'olga lydia', 'melissa karim', 'jeffry thung', 'willem bevers', 'santosa amin', 'sri sulansih', 'aaron hart', 'susilawati', 'andri cung']","['salina', 'ulfah', 'tara', 'ali khan', 'sofia khan', 'hafiz', 'nanik', 'joko liauw', 'aditya', 'mantan anggota the light', 'endru', 'reni', 'santi', 'news anchor', 'orang pacaran', 'orang pacaran', 'frans', 'ayah ali khan', 'nenek', 'iwan', 'perawat', 'ginekolog']",['nia dinata']
tm1024535,['guardian'],MOVIE,"['shocking', 'suicide', 'young', 'pop', 'star', 'backup', 'singer', 'find', 'living', 'parallel', 'life', 'success', 'earned', 'aided', 'occult', 'force']",NEW,3.0,127,"['drama', 'horror', 'music', 'thriller', 'crime']",['VN'],,tt14024066,5.7,347.0,2.932,4.9,"['trc anh', 'amee', 'salim', 'samuel an', 'trng trinh', 'thanh thy', 'nguyen anh dung', 'thu vu', 'tran le nguyen', 'thuy kieu']","['mai ly', 'huyn', 'lam phng', 'khnh', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",['victor v']
tm958688,"['love', 'instead']",MOVIE,"['one', 'day', 'sedat', 'work', 'prison', 'guard', 'konya', 'given', 'duty', 'take', 'prisoner', 'musa', 'hometown', 'intend', 'return', 'find', 'daughter', 'killed']",NEW,3.0,124,['drama'],['TR'],,tt13161356,7.0,2592.0,14.629,6.7,"['sarp akkaya', 'aleyna zgeen', 'ercan kesal', 'ushan akr', 'songl den', 'fsun demirel', 'gner zkul']","['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",['mehmet ada ztekin']
tm1039571,"['upshaws', 'afterparty']",MOVIE,"['comedic', 'dream', 'team', 'upshaws', 'discus', 'hit', 'series', 'share', 'anecdote', 'upbringing', 'play', 'little', 'swagcentric', 'game']",NEW,4.0,32,[],['US'],,,7.5,79.0,1.878,7.7,"['david spade', 'london hughes', 'fortune feimster']","['self  host', 'self  host', 'self  host']",
tm1054462,['land'],MOVIE,"['contemporary', 'poland', 'people', 'different', 'social', 'class', 'face', 'apparently', 'common', 'situation', 'end', 'making', 'mad']",NEW,3.0,103,"['comedy', 'drama', 'crime']",['PL'],,tt14345386,6.1,473.0,1.627,5.6,"['krzysztof stroiski', 'remigiusz jankowski', 'tomasz wosok', 'julia adamczyk', 'pawel adamczyk', 'violetta arlak', 'kamil balicki', 'bartomiej nowosielski', 'grayna barszczewska', 'daria polasik']","['policeman maniek segment polacy na drodze', 'driver segment polacy na drodze', 'janek segment supermarket', 'policewoman segment mieszkanie', 'beatas brother segment mieszkanie voice', 'inspector of the fiscal office segment rodzinna firma', 'patriot segment supermarket', 'policeman  janusz', 'mother segment rodzinna firma', 'beata segment mieszkanie']","['veronica andersson', 'maciej lesicki', 'mateusz motyka', 'filip hillesland']"
tm1043655,"['one', 'lagos', 'night']",MOVIE,"['desperate', 'man', 'attempt', 'burglarize', 'home', 'wealthy', 'woman', 'find', 'facetoface', 'crew', 'armed', 'robber', 'idea']",NEW,3.0,103,"['crime', 'comedy']",['NG'],,tt14211236,6.6,17.0,1.834,5.3,['frank donga'],['tayo'],['ekene som mekwunye']
tm1161223,"['cat', 'burglar']",MOVIE,"['edgy', 'overthetop', 'interactive', 'trivia', 'toon', 'answer', 'correctly', 'help', 'rowdy', 'cat', 'evade', 'peanut', 'security', 'pup', 'steal', 'prized', 'painting']",NEW,3.0,12,"['animation', 'comedy']","['IE', 'GB']",,tt17321170,6.9,782.5,2.472,5.9,"['alan lee', 'james adomian', 'trevor devall', 'elyse willis']","['peanut voice', 'rowdy cat  priest  devil voice', 'museum director  god voice', 'additional voices']","['james bowman', 'mike hollingsworth']"
tm1107850,"['sharkdogs', 'fintastic', 'halloween']",MOVIE,"['sharkpack', 'get', 'ready', 'halloween', 'spooky', 'legend', 'fearsome', 'fog', 'sharkdog', 'must', 'save', 'trickortreating', 'slimy', 'sea', 'monster']",NEW,1.0,24,"['animation', 'fantasy', 'family', 'comedy']",[],,tt15478768,6.5,37.0,37.687,3.4,"['liam mitchell', 'dee bradley baker', 'grey delisle', 'josh mcdermitt', 'kari wahlgren']","['max voice', 'sharkdog voice', 'voice', 'steven fisher voice', 'miadennis voice']",['jacinth tan yi ting']
tm1111616,"['david', 'elf']",MOVIE,"['christmas', 'drawing', 'near', 'happy', 'time', 'david', 'moving', 'big', 'city', 'parent', 'bogged', 'work', 'forgotten', 'meaning', 'decides', 'change', 'together', 'albert', 'elf', 'escaped', 'land', 'santa', 'figure', 'set', 'tatra', 'mountain', 'grandparent', 'live', 'journey', 'full', 'adventure']",NEW,3.0,106,"['fantasy', 'comedy', 'family']",['PL'],,tt15565714,5.2,695.0,51.053,6.1,"['jakub zajc', 'cyprian grabowski', 'anna smoowik', 'micha czernecki', 'monika krzywkowska', 'cezary ak', 'piotr rogucki', 'elbieta jarosik', 'witold dbicki', 'maja wolska']","['albert the elf', 'dawid', 'hania', 'piotr', 'mrs claus', 'santa claus', 'erwin the elf', 'grandma matylda', 'grandpa ignacy', 'kobieta z telefonem']",['micha rogalski']
tm1091284,"['ankahi', 'kahaniya']",MOVIE,"['big', 'city', 'life', 'buzz', 'around', 'lonely', 'soul', 'discover', 'surprising', 'source', 'connection', 'companionship', 'three', 'tale', 'love', 'loss', 'longing']",NEW,3.5,110,"['drama', 'romance']",['IN'],,tt15250998,5.5,876.0,5.641,6.5,"['kunal kapoor', 'zoya hussain', 'abhishek banerjee', 'rinku rajguru', 'delzad hiwale', 'palomi ghosh', 'nikhil dwivedi', 'tj bhanu']","['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']","['ashwiny iyer tiwari', 'saket chaudhary', 'abhishek chaubey']"
tm1172600,['11m'],MOVIE,"['survivor', 'insider', 'recount', 'march', '11', '2004s', 'terrorist', 'attack', 'madrid', 'including', 'political', 'crisis', 'ignited', 'hunt', 'perpetrator']",NEW,3.0,92,['documentation'],['ES'],,tt6275154,7.0,1868.0,24.139,6.16,,,
tm1068632,['bartkowiak'],MOVIE,"['brother', 'dy', 'car', 'crash', 'disgraced', 'mma', 'fighter', 'take', 'family', 'nightclub', 'soon', 'learns', 'sibling', 'death', 'wasnt', 'accident']",NEW,2.5,91,"['action', 'thriller', 'crime', 'sport']",['PL'],,tt14315566,5.1,1205.0,62.624,6.2,"['jzef pawowski', 'zofia domalik', 'szymon bobrowski', 'bartomiej topa', 'janusz chabior', 'rafa zawierucha', 'antoni pawlicki', 'cezary ukaszewicz', 'danuta stenka', 'jan frycz', 'damian majewski', 'piotr witkowski', 'michal krzyzkowiak', 'micha karmowski', 'katarzyna herman', 'jerzy schejbal', 'dariusz jakubowski', 'mariusz bonaszewski', 'elbieta jarosik', 'lech dyblik', 'bartosz obuchowicz', 'wojciech majchrzak', 'norbert kaczorowski', 'bartomiej krat', 'roman bugaj', 'monika miller', 'eugenia grabizna', 'pawe kowalczyk', 'joanna kocyla', 'artur grabowiec', 'micha pluskota', 'pawe jusiski', 'maksymilian michasiw', 'barry mulkerns', 'micha kubiak', 'arkadiusz jdraczka', 'micha zieliski']","['tomek bartkowiak', 'dominika sozoniuk', 'pawe sozoniuk', 'rafa koodziejczyk', 'ireneusz parzych', 'steppy d', 'wiktor bartkowiak', 'baej', 'halina bartkowiak', 'politician', 'konrad blizna repec', 'szakal', 'gral', 'chojecki', 'klaudia', 'chairman of sanstal', 'mayor', 'vadim', 'wife of bazyli', 'jerzy', 'manager', 'policeman', 'policeman', 'liberski', 'wolsztajn', 'friend of repec', 'friend of repec', 'man in a wheelchair', 'steppy d groupies', 'masked man', 'masked man', 'man of kolodziejczyk', 'bartender in the ring', 'commentator', 'commentator', 'tomaszs cutman', 'time judge']",['daniel markowicz']
tm1045603,"['house', 'flower', 'movie']",MOVIE,"['de', 'la', 'mora', 'sibling', 'concoct', 'mischievous', 'plan', 'break', 'old', 'family', 'home', 'retrieve', 'hidden', 'treasure', 'significant', 'importance']",NEW,4.0,86,"['drama', 'comedy']",['MX'],,tt14549558,5.5,851.0,34.004,8.0,"['cecilia surez', 'aislinn derbez', 'dario yazbek bernal', 'juan pablo medina', 'paco len', 'norma anglica', 'anglica mara', 'isabel burr', 'ximena sariana', 'luis de la rosa', 'tessa a', 'andrea chaparro', 'javier jattin', 'tiago correa', 'emilio cuaik']","['paulina de la mora', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",['manolo caro']
tm1179176,"['michela', 'giraud', 'truth', 'swear']",MOVIE,"['stage', 'vinile', 'rome', 'rigorously', 'standing', 'alone', 'front', 'audience', 'michela', 'giraud', 'tell', 'truth', 'strong', 'selfdeprecating', 'point', 'view', 'always', 'distinguished']",NEW,3.0,60,"['comedy', 'documentation']",['IT'],,tt18396984,5.5,68.0,3.737,5.1,['michela giraud'],['nan'],
tm1032950,"['last', 'kid', 'earth', 'happy', 'apocalypse']",MOVIE,"['help', 'jack', 'monsterbattling', 'friend', 'make', 'choice', 'stay', 'alive', 'fun', 'interactive', 'last', 'kid', 'earth', 'adventure']",NEW,1.0,91,['fantasy'],['CA'],,,7.300000000000001,1192.5,3.02,8.7,"['nick wolfhard', 'charles demers', 'montse hernandez', 'garland whitt', 'bruce campbell', 'catherine ohara', 'brian drummond', 'giles panton']","['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",['steve rolston']
tm1033369,"['plastic', 'island']",MOVIE,"['gede', 'robi', 'vocalist', 'navicula', 'tiza', 'mafira', 'lawyer', 'jakarta', 'prigi', 'arisandi', 'biologist', 'river', 'guard', 'east', 'java', 'tracing', 'plastic', 'waste', 'whose', 'track', 'infiltrated', 'food', 'chain', 'impact', 'human', 'health']",NEW,3.0,102,['documentation'],['ID'],,tt15496620,8.0,22.0,1.4,7.959,"['gede robi', 'tiza mafira', 'prigi arisandi', 'mohammad marzuki', 'aurlie moeremans', 'andreas a kristanto', 'harun persotamania']","['himself', 'herself', 'himself', 'himself', 'herself', 'himself', 'himself']","['dandhy laksono', 'rahung nasution']"
tm1114350,"['story', 'dinda', 'second', 'chance', 'happiness']",MOVIE,"['dinda', 'want', 'happy', 'often', 'reality', 'match', 'expectation', 'meet', 'someone', 'make', 'realize', 'good', 'love', 'always', 'full', 'wound', 'sense', 'calm', 'restrained', 'maturity', 'excessive', 'still', 'give', 'freedom', 'every', 'childish', 'nature']",NEW,3.0,59,"['romance', 'drama']",['ID'],,tt14807282,5.6,46.0,1.205,5.5,"['aurlie moeremans', 'abimana aryasatya', 'ardhito pramono', 'cantika abigail', 'ryoichi aditya hutomo', 'azizah hanum', 'iqbal siregar', 'mya santosa', 'nuh prabawa', 'olik', 'saiid muhammad', 'muhammad rasyid']","['dinda', 'pram', 'kale', 'nina', 'surya', 'hanum', 'iqbal', 'lisa', 'suami', 'roadman arah', 'anak', 'firman']",['ginanti rona tembang asri']
tm1131374,"['carolin', 'kebekus', 'last', 'christmas', 'special']",MOVIE,"['one', 'biggest', 'comedian', 'germany', 'carolin', 'kebekus', 'mix', 'festive', 'nostalgia', 'social', 'commentary', 'signature', 'edgy', 'wit', 'poke', 'fun', 'challenge', 'wonderful', 'time', 'year']",NEW,3.0,66,['comedy'],[],,tt15893460,4.7,98.0,1.925,5.5,['carolin kebekus'],['self'],
tm996996,"['misadventure', 'hedi', 'cokeman']",MOVIE,"['paris', 'two', 'dysfunctional', 'dealer', 'use', 'family', 'tie', 'try', 'boost', 'small', 'drug', 'business', 'crass', 'comedy', 'based', 'webseries']",NEW,4.5,99,"['action', 'crime', 'comedy']",['FR'],,tt13669344,4.4,641.0,19.908,5.1,"['hedi bouchenafa', 'nassim lyes', 'fred trestot']","['hedi', 'cokeman', 'nan']",
tm996010,"['still', 'league']",MOVIE,"['breaking', 'dreamboat', 'marta', 'find', 'love', 'artist', 'life', 'throw', 'twist', 'mix', 'ailing', 'woman', 'friend']",NEW,2.0,113,"['romance', 'comedy', 'drama']",['IT'],,tt14361314,5.5,810.0,50.814,6.7,"['ludovica francesconi', 'giancarlo commare', 'jozef gjura', 'gaja masciale', 'jenny de nucci', 'giuseppe futia', 'riccardo niceforo', 'loredana bert', 'giorgio lupano', 'diego giangrasso', 'dsire giorgetti', 'angelica giusto', 'elia tedesco', 'osey lucky', 'franca pellecchia', 'christian nerone', 'demo viola', 'gianni bissacca', 'elena paoli', 'giorgio serra', 'lorenzo rapazzini', 'edoardo hensemberg', 'matteo sangali', 'francesco balbusso', 'luca dellolio', 'matthias pizzimenti', 'jodie lebhar', 'andrea bruno', 'nancy grigolo', 'simone cristiani', 'paolo stella', 'oscar anton']","['marta', 'gabriele', 'jacopo', 'federica', 'rebecca', 'tommaso', 'giacomo', 'delfina meyer', 'mauro', 'dario', 'silvia', 'cristina', 'vittorio', 'ahmed', 'marta bambina', 'jacopo bambino', 'federica bambina', 'dottore', 'contessa', 'avvocato', 'cavaliere', 'programmatore', 'ragazzo 1', 'ragazzo 2', 'ragazzo 3', 'ragazzo francese', 'ragazza francese', 'portantino', 'receptionist francese', 'controfigura arturo', 'assistente delfina meyer', 'oscar anton']",['claudio norza']
tm1141663,"['cem', 'ylmaz', 'diamond', 'elite', 'platinum', 'plus']",MOVIE,"['irreverent', 'heartfelt', 'standup', 'show', 'turkish', 'comedian', 'cem', 'ylmaz', 'share', 'story', 'childhood', 'social', 'medium', 'turk', 'holiday', 'abroad']",NEW,3.0,94,['comedy'],['TR'],,tt16444502,6.6,7921.0,2.736,5.8,['cem ylmaz'],['self'],['cem ylmaz']
tm1120212,['crime'],MOVIE,"['adel', 'ahmed', 'ezz', 'middleaged', 'man', 'raised', 'strict', 'grandfather', 'deeply', 'inspired', 'set', '1970s', 'met', 'first', 'love', 'nadia', 'menna', 'shalaby', 'later', 'became', 'wife', 'mother', 'son', 'chain', 'event', 'lead', 'committing', 'many', 'crime', 'investigated', 'amgad', 'al', 'husseiny', 'maged', 'el', 'kedwany', 'movie', 'series', 'surprise', 'revealed']",NEW,3.0,126,['drama'],['EG'],,,6.0,1472.5,4.1,5.8,"['ahmed ezz', 'menna shalabi', 'maged el kedwany', 'sayed ragab', 'mohammad gomaa', 'hagag abdel azim', 'mohamed al sharnuby', 'myrna nour el din', 'nardin farag', 'riad elkholy', 'nabil issa', 'nour mahmoud', 'magda mounir', 'adam wahdan', 'abdulraheem hassan', 'omar sharif', 'mohamed abo dawood']","['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",['sherif arafa']
tm997617,"['love', 'money']",MOVIE,"['exploration', 'tense', 'relationship', 'success', 'romance']",NEW,3.0,116,['romance'],['PH'],,,6.510860655737705,1074.5,1.844,6.829174760787145,"['angelica panganiban', 'coco martin', 'gelli de belen', 'ketchup eusebio', 'cai cortez', 'matet de leon', 'dante rivero', 'teresa loyzaga', 'norm mcleod', 'pinky amador', 'cheska iigo', 'jeremiah lisbo']","['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",['mae cruzalviar']
tm1036797,"['sardar', 'ka', 'grandson']",MOVIE,"['devoted', 'grandson', 'mission', 'reunite', 'ailing', 'grandmother', 'ancestral', 'home', 'turn', 'complicated', 'comic', 'crossborder', 'affair']",NEW,3.0,140,"['comedy', 'drama', 'romance']",['IN'],,tt11213600,4.2,4539.0,5.578,7.3,"['arjun kapoor', 'neena gupta', 'rakul preet singh', 'kumud mishra', 'kanwaljit singh', 'soni razdan', 'john abraham', 'aditi rao hydari', 'divya seth shah', 'ravjeet singh', 'mahika patiyal', 'mehroos mir']","['amreek singh', 'sardar  rupinder kaur', 'radha lakshmi', 'saqlain niazi', 'gurkeerat singh', 'simi', 'gursher singh', 'young sardar  rupinder kaur', 'honey', 'lovely', 'pinky', 'chhote']",['kaashvie nair']
tm1027177,['sarbath'],MOVIE,"['arivu', 'travel', 'attend', 'brother', 'wedding', 'discover', 'cancelled', 'however', 'trouble', 'ensues', 'fall', 'woman', 'turn', 'one', 'engaged']",NEW,3.0,112,"['romance', 'drama', 'comedy']",['IN'],,tt11143434,5.6,266.0,1.951,5.6,"['kathir', 'soori', 'ragasiya gorak', 'vivek prasanna', 'siddarth vippin', 'g marimuthu', 'ashvath', 'florent pereira']","['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",['delsar']
tm1029279,"['dolly', 'parton', 'musicares', 'tribute']",MOVIE,"['starstudded', 'evening', 'music', 'memory', 'community', 'iconic', 'performer', 'honor', 'dolly', 'parton', 'musicares', 'person', 'year']",NEW,3.0,55,"['music', 'documentation']",['US'],,tt14299926,6.6,234.0,5.064,7.0,"['dolly parton', 'willie nelson', 'miley cyrus', 'kacey musgraves', 'katy perry', 'shawn mendes', 'chris stapleton', 'pink', 'garth brooks', 'trisha yearwood', 'leon bridges', 'lauren daigle', 'karen fairchild', 'kimberly schlapman', 'jimi westbrook']","['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",
tm988879,"['tony', 'parker', 'final', 'shot']",MOVIE,"['background', 'career', 'tony', 'parker', 'whose', 'determination', 'led', 'become', 'arguably', 'greatest', 'french', 'basketball', 'player']",NEW,3.0,98,"['documentation', 'sport']",['FR'],,tt13696668,6.8,1400.0,7.313,7.2,"['tony parker', 'kobe bryant', 'tim duncan', 'gregg popovich', 'thierry henry', 'pau gasol', 'emanuel ginbili', 'kemba walker']","['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",['florent bodin']
tm1033635,"['sister', 'track']",MOVIE,"['three', 'track', 'star', 'sister', 'face', 'obstacle', 'life', 'competition', 'pursue', 'junior', 'olympic', 'dream', 'extraordinary', 'coming', 'age', 'journey']",NEW,2.0,96,"['documentation', 'sport']",['US'],,tt9337574,5.8,199.0,7.433,7.1,"['rainn sheppard', 'tai sheppard', 'brooke sheppard']","['self', 'self', 'self']",['tone grttjordglenne']
